zip,rent,sqm_rent,living_space,offer_year,const_year,flattype,interior_qual
13086,499.0,11.088888888888889,45.0,2019,1937,apartment,normal
12249,950.0,14.374338023906793,66.09,2018,2018,apartment,sophisticated
10178,900.0,15.0,60.0,2019,1958,apartment,sophisticated
12555,816.0,12.0,68.0,2019,1997,ground_floor,sophisticated
14089,730.0,11.587301587301587,63.0,2018,1930,apartment,sophisticated
13189,599.45,9.329961089494164,64.25,2019,1997,apartment,normal
10551,779.0,11.626865671641792,67.0,2019,1900,apartment,normal
10713,1348.0,16.009501187648457,84.2,2019,1936,roof_storey,sophisticated
13591,630.0,15.0,42.0,2019,1935,terraced_flat,sophisticated
10117,1830.0,31.551724137931036,58.0,2019,2016,apartment,luxury
12439,730.0,10.28169014084507,71.0,2019,2019,ground_floor,sophisticated
12055,601.07,9.382922260380893,64.06,2019,1900,apartment,normal
10623,1242.0,13.5,92.0,2018,1920,raised_ground_floor,sophisticated
10179,2230.0,19.00460201124936,117.34,2018,2018,roof_storey,luxury
13357,650.0,12.5,52.0,2019,1905,apartment,sophisticated
10407,400.0,22.22222222222222,18.0,2019,1895,ground_floor,normal
10243,1406.68,23.000000000000004,61.16,2018,2018,apartment,sophisticated
10243,1470.03,19.0,77.37,2018,2018,apartment,sophisticated
12683,1300.0,10.0,130.0,2019,1910,apartment,sophisticated
12489,799.0,11.693253329430704,68.33,2018,1908,apartment,normal
12277,1228.0,13.999088007295942,87.72,2018,2018,apartment,sophisticated
10243,1765.54,14.0,126.11,2019,1900,roof_storey,sophisticated
10555,1197.0,19.0,63.0,2019,1900,apartment,sophisticated
13125,500.0,8.695652173913043,57.5,2018,2015,terraced_flat,sophisticated
12205,1045.0,11.0,95.0,2019,1871,ground_floor,sophisticated
10777,1998.0,12.257668711656441,163.0,2019,1903,apartment,sophisticated
13355,508.2,6.978851963746224,72.82,2019,1980,apartment,sophisticated
10783,1235.9,17.0,72.7,2018,2018,apartment,sophisticated
10829,712.0,11.301587301587302,63.0,2018,1900,maisonette,sophisticated
12051,1040.8,16.0,65.05,2019,2018,apartment,sophisticated
13125,2300.0,7.419354838709677,310.0,2019,1900,other,luxury
14052,1107.08,13.0,85.16,2019,1986,apartment,normal
13347,1500.0,15.0,100.0,2019,1910,apartment,sophisticated
12559,539.0,8.983333333333333,60.0,2018,1997,apartment,normal
10317,1138.0,13.080459770114942,87.0,2019,2016,apartment,normal
10115,1965.2,17.0,115.6,2019,2018,apartment,luxury
10435,3000.0,22.110849056603772,135.68,2019,1918,ground_floor,luxury
12459,882.6,12.0,73.55,2018,2018,ground_floor,sophisticated
13055,918.74,10.56022988505747,87.0,2018,2016,apartment,normal
13059,670.0,10.421527453725306,64.29,2018,1988,apartment,sophisticated
12309,719.0,8.458823529411765,85.0,2018,1976,ground_floor,normal
13407,876.4,8.426923076923076,104.0,2019,1919,ground_floor,sophisticated
10245,1820.0,15.964912280701755,114.0,2018,1918,roof_storey,sophisticated
12047,2925.0,19.5,150.0,2019,2018,apartment,luxury
13055,1055.19,10.197042906841903,103.48,2019,1996,apartment,normal
13158,700.0,11.666666666666666,60.0,2019,1908,apartment,sophisticated
10707,4100.0,25.0,164.0,2019,1911,apartment,luxury
13189,441.0,9.337285623544359,47.23,2018,1930,roof_storey,sophisticated
10115,1253.67,16.5,75.98,2018,2013,ground_floor,luxury
10117,2875.0,23.0,125.0,2019,2016,apartment,luxury
10317,1329.0,11.405767250257467,116.52,2018,1900,apartment,sophisticated
13587,546.0,9.103034344781594,59.98,2019,1996,roof_storey,normal
10435,1590.0,13.474576271186441,118.0,2018,1894,apartment,luxury
13359,700.0,10.0,70.0,2019,1960,roof_storey,normal
14167,1650.0,14.511873350923482,113.7,2019,2016,apartment,sophisticated
10179,2200.0,22.117221272745553,99.47,2019,2014,apartment,luxury
10315,841.89,19.0,44.31,2019,2018,apartment,sophisticated
10318,943.0,10.13978494623656,93.0,2019,1910,roof_storey,normal
13349,1136.0,10.996031361920434,103.31,2019,1908,roof_storey,normal
12157,990.0,10.0,99.0,2018,1892,roof_storey,normal
10437,1650.0,11.531204137256273,143.09,2019,1914,roof_storey,sophisticated
10179,4500.0,15.929203539823009,282.5,2019,2013,apartment,luxury
12487,790.0,13.297424675980475,59.41,2018,1952,roof_storey,sophisticated
10247,1443.0,19.006849315068493,75.92,2018,2018,roof_storey,luxury
13156,501.3,11.020004396570675,45.49,2019,1991,apartment,normal
10785,2250.0,24.760647078243643,90.87,2019,2019,terraced_flat,sophisticated
14193,576.0,12.0,48.0,2018,1957,raised_ground_floor,sophisticated
12103,499.0,12.170731707317072,41.0,2019,1972,apartment,normal
10249,805.0,16.52977412731006,48.7,2019,2018,apartment,sophisticated
13507,875.0,10.9375,80.0,2019,2002,apartment,sophisticated
12279,914.52,12.0,76.21,2019,1995,apartment,normal
14109,943.0,13.008690853910885,72.49,2019,1896,roof_storey,sophisticated
10247,1626.0,18.49829351535836,87.9,2019,2019,apartment,sophisticated
14193,1900.0,16.23931623931624,117.0,2018,1975,raised_ground_floor,normal
12157,900.0,15.0,60.0,2019,1920,apartment,sophisticated
12683,732.65,13.500092131932927,54.27,2019,2019,apartment,sophisticated
10627,1450.0,11.153846153846153,130.0,2019,1903,apartment,sophisticated
10117,1985.0,18.995215311004785,104.5,2019,2001,maisonette,sophisticated
10623,1570.0,16.020408163265305,98.0,2019,1898,roof_storey,sophisticated
12055,725.0,10.82089552238806,67.0,2019,1909,apartment,normal
14057,1990.0,9.52153110047847,209.0,2019,1906,roof_storey,sophisticated
10315,560.0,21.53846153846154,26.0,2019,1994,apartment,sophisticated
12557,1420.0,10.327272727272728,137.5,2019,2015,apartment,sophisticated
12557,420.0,10.120481927710843,41.5,2019,1997,apartment,sophisticated
10315,1031.9,18.933944954128442,54.5,2019,2019,ground_floor,sophisticated
14052,2200.0,11.344884488448846,193.92,2019,1908,apartment,sophisticated
12163,2100.0,14.0,150.0,2019,1928,apartment,sophisticated
13349,449.0,12.135135135135135,37.0,2019,1902,apartment,normal
13347,450.0,23.076923076923077,19.5,2018,2018,apartment,sophisticated
10553,905.64,12.0,75.47,2019,1906,ground_floor,normal
13597,420.0,8.235294117647058,51.0,2019,1862,apartment,normal
13347,429.0,22.0,19.5,2018,2018,apartment,sophisticated
13156,1150.63,12.50005431830527,92.05,2019,2014,apartment,luxury
12347,890.0,13.088235294117647,68.0,2019,1920,apartment,normal
12047,3496.5,18.5,189.0,2019,2018,apartment,luxury
10711,1500.0,19.736842105263158,76.0,2018,1890,loft,luxury
12459,600.0,9.983361064891847,60.1,2018,1894,raised_ground_floor,normal
10997,1275.45,12.484827721221613,102.16,2019,1898,apartment,sophisticated
12559,579.0,9.65,60.0,2019,1997,apartment,normal
12555,1250.0,10.0,125.0,2018,1900,apartment,luxury
10117,1576.44,14.5,108.72,2019,1897,apartment,sophisticated
13593,289.0,9.633333333333333,30.0,2019,1972,apartment,normal
12249,550.0,10.0,55.0,2019,1963,apartment,normal
10115,1380.0,16.829268292682926,82.0,2018,2016,terraced_flat,luxury
12209,1380.0,12.999246420497363,106.16,2018,2017,terraced_flat,sophisticated
10585,1330.42,17.619123294927824,75.51,2018,2016,apartment,sophisticated
13507,510.0,9.622641509433961,53.0,2019,1953,raised_ground_floor,sophisticated
13507,1855.68,16.0,115.98,2019,1986,apartment,sophisticated
10827,1189.96,17.75,67.04,2019,2019,apartment,sophisticated
14163,3500.0,14.893617021276595,235.0,2019,2015,roof_storey,sophisticated
10317,1590.0,10.6,150.0,2018,1900,roof_storey,sophisticated
10245,2600.0,19.06298115697632,136.39,2019,2019,apartment,luxury
10713,1149.0,11.155339805825243,103.0,2019,1910,roof_storey,normal
13593,450.0,7.5,60.0,2019,1973,apartment,normal
13055,625.0,15.943877551020407,39.2,2018,2013,apartment,sophisticated
14167,1317.69,11.0,119.79,2019,2015,apartment,sophisticated
10179,2830.0,28.877551020408163,98.0,2018,2017,apartment,luxury
12557,887.7,15.0,59.18,2019,1919,apartment,sophisticated
12169,520.0,11.918404767361906,43.63,2019,1968,apartment,normal
10715,1300.0,18.055555555555557,72.0,2019,2017,apartment,luxury
10317,1490.17,14.500048652330447,102.77,2019,2018,maisonette,sophisticated
10319,865.8,11.244155844155843,77.0,2019,2018,apartment,sophisticated
10779,1043.0,13.00985406012224,80.17,2018,1954,apartment,sophisticated
10969,1091.0,16.993769470404985,64.2,2019,2019,ground_floor,luxury
12557,1282.2,15.0,85.48,2019,1919,apartment,sophisticated
13055,605.0,10.090060040026684,59.96,2019,1995,apartment,simple
10243,1065.49,14.29995973694806,74.51,2019,2014,apartment,sophisticated
10179,1600.0,21.5633423180593,74.2,2019,2017,apartment,normal
10117,1110.0,18.472291562656014,60.09,2019,1998,apartment,sophisticated
13465,858.0,11.0,78.0,2018,1934,ground_floor,sophisticated
14195,1043.31,16.83572696466032,61.97,2019,2019,apartment,luxury
12249,443.8,10.516587677725118,42.2,2019,1968,apartment,normal
13593,339.0,9.416666666666666,36.0,2019,1969,apartment,normal
10245,850.0,20.73170731707317,41.0,2019,2019,raised_ground_floor,luxury
13347,450.0,23.076923076923077,19.5,2018,2018,apartment,sophisticated
13507,1209.6,14.065116279069766,86.0,2019,1992,apartment,normal
10435,1600.0,16.842105263157894,95.0,2018,1895,apartment,luxury
10179,1199.0,17.728818571639806,67.63,2019,1864,apartment,sophisticated
14052,818.88,12.500076324225308,65.51,2019,1986,apartment,normal
14052,1799.0,11.758169934640524,153.0,2019,1997,roof_storey,sophisticated
10439,1250.0,22.612156295224313,55.28,2019,2018,apartment,luxury
10247,1590.0,19.430526701698643,81.83,2018,1910,roof_storey,sophisticated
12051,1006.05,15.0,67.07,2018,2018,roof_storey,sophisticated
14195,1550.0,10.333333333333334,150.0,2019,1980,raised_ground_floor,sophisticated
13585,425.0,9.444444444444445,45.0,2019,1910,apartment,sophisticated
10435,1505.38,12.500041517894212,120.43,2019,1910,apartment,sophisticated
13189,2250.0,15.0,150.0,2019,1908,roof_storey,sophisticated
10963,4310.0,20.0,215.5,2018,2018,roof_storey,sophisticated
13125,642.87,8.441045168067227,76.16,2018,1998,ground_floor,normal
10585,1548.0,15.0,103.2,2019,1915,apartment,sophisticated
13507,1199.0,11.930348258706468,100.5,2019,1905,ground_floor,sophisticated
10119,1845.0,21.964285714285715,84.0,2019,2019,apartment,luxury
12555,617.5,9.5,65.0,2018,2013,apartment,sophisticated
10317,913.6,14.499285827646407,63.01,2019,2018,apartment,sophisticated
13359,749.0,10.121621621621621,74.0,2019,1969,apartment,normal
13581,1180.0,10.146173688736027,116.3,2019,1910,apartment,sophisticated
12101,473.0,12.835820895522387,36.85,2018,1956,apartment,sophisticated
12277,604.0,8.79697057966793,68.66,2019,2015,ground_floor,normal
10247,2650.0,13.787721123829344,192.2,2019,2016,penthouse,sophisticated
10435,2850.0,19.0,150.0,2019,1900,penthouse,luxury
12435,650.0,12.62135922330097,51.5,2019,1910,apartment,normal
12489,554.0,9.55007757283227,58.01,2019,1906,apartment,sophisticated
10243,1600.0,18.39080459770115,87.0,2019,1904,loft,sophisticated
10559,999.0,10.776699029126213,92.7,2019,1998,apartment,normal
14195,1068.62,16.879166008529456,63.31,2019,2019,apartment,luxury
10243,1671.52,14.918957515173151,112.04,2019,1898,apartment,sophisticated
12105,975.0,13.26530612244898,73.5,2019,1910,apartment,sophisticated
10405,870.0,18.51063829787234,47.0,2019,1900,apartment,normal
10435,650.0,14.580529385374607,44.58,2018,1996,apartment,sophisticated
10115,2244.68,17.0,132.04,2018,2018,apartment,luxury
13509,1410.0,9.4,150.0,2019,1908,maisonette,sophisticated
12459,675.0,13.000770416024652,51.92,2019,1910,apartment,sophisticated
12163,1750.0,12.068965517241379,145.0,2018,1900,roof_storey,luxury
10827,1540.0,13.75,112.0,2019,2010,roof_storey,sophisticated
10439,579.0,12.0625,48.0,2018,1920,apartment,sophisticated
12279,517.13,10.50010152284264,49.25,2019,1974,apartment,sophisticated
13351,990.0,11.511627906976743,86.0,2019,1990,apartment,normal
10559,2100.0,13.291139240506329,158.0,2018,2018,roof_storey,sophisticated
13158,1050.0,11.052631578947368,95.0,2019,1997,roof_storey,sophisticated
10318,545.5,10.0,54.55,2019,1995,apartment,normal
13187,1495.0,14.687100893997444,101.79,2019,1910,apartment,normal
10629,9500.0,34.67153284671533,274.0,2019,1900,roof_storey,luxury
10585,1244.27,16.50006630420369,75.41,2019,2018,apartment,sophisticated
13407,529.0,9.618181818181819,55.0,2019,1969,apartment,normal
10245,625.0,7.923427991886411,78.88,2019,1920,ground_floor,normal
12043,1708.0,15.004831766669595,113.83,2019,2019,apartment,sophisticated
10969,3499.07,23.700013546464376,147.64,2019,2018,apartment,sophisticated
10719,1390.0,25.74074074074074,54.0,2019,1960,apartment,sophisticated
12435,750.0,20.833333333333332,36.0,2019,2019,ground_floor,sophisticated
12555,768.0,10.488937448784485,73.22,2019,1995,apartment,normal
10245,1400.0,15.217391304347826,92.0,2019,2018,apartment,sophisticated
12163,840.0,12.049921101707072,69.71,2019,1918,roof_storey,sophisticated
10711,2574.0,11.0,234.0,2019,1910,apartment,sophisticated
10781,3250.0,13.541666666666666,240.0,2019,1905,apartment,sophisticated
12163,1469.9,11.149965865129333,131.83,2019,1906,apartment,normal
10315,925.0,7.974137931034483,116.0,2018,1900,apartment,normal
10115,1798.17,16.5,108.98,2018,2018,apartment,sophisticated
13347,759.0,13.8,55.0,2019,1910,apartment,sophisticated
12203,530.0,9.925093632958802,53.4,2019,1960,raised_ground_floor,normal
12623,615.0,12.3,50.0,2019,2012,apartment,sophisticated
10117,4310.0,20.0,215.5,2019,2018,penthouse,luxury
10629,2750.0,20.180523959785717,136.27,2019,1918,apartment,luxury
10997,1281.2,20.0,64.06,2018,2018,roof_storey,sophisticated
12439,840.0,12.0,70.0,2019,1920,apartment,sophisticated
10178,658.0,19.98177953234133,32.93,2018,2016,apartment,sophisticated
13467,974.59,11.283894870904248,86.37,2019,1990,ground_floor,sophisticated
10555,2345.0,14.502164502164502,161.7,2019,1909,apartment,sophisticated
12559,529.0,9.446428571428571,56.0,2019,1997,apartment,normal
12099,995.0,13.266666666666667,75.0,2018,1910,ground_floor,sophisticated
10823,1260.84,13.999999999999998,90.06,2018,1900,apartment,sophisticated
10439,994.0,14.0,71.0,2019,1900,apartment,normal
14129,2100.0,12.5,168.0,2019,1902,apartment,sophisticated
12357,619.0,9.932605905006419,62.32,2018,1963,apartment,normal
12051,711.0,14.004333267677762,50.77,2018,1991,apartment,normal
10961,1278.76,14.0,91.34,2019,1887,apartment,sophisticated
13127,736.0,9.08641975308642,81.0,2018,1910,roof_storey,sophisticated
10435,2500.0,15.432098765432098,162.0,2019,2017,maisonette,sophisticated
10623,3960.0,18.50467289719626,214.0,2019,1997,roof_storey,sophisticated
10557,1020.0,15.692307692307692,65.0,2018,1970,apartment,normal
10117,650.0,11.818181818181818,55.0,2018,1997,other,sophisticated
10785,1290.0,25.294117647058822,51.0,2019,2015,apartment,sophisticated
12347,890.0,13.692307692307692,65.0,2019,1909,apartment,luxury
13507,592.22,9.299937185929648,63.68,2019,1995,apartment,normal
13357,430.0,10.238095238095237,42.0,2019,1967,apartment,normal
10559,951.0,9.649923896499239,98.55,2019,1898,ground_floor,sophisticated
10827,1080.0,11.48936170212766,94.0,2018,1905,ground_floor,sophisticated
12277,784.0,8.593664364792282,91.23,2018,1997,apartment,normal
14167,1510.0,13.579136690647482,111.2,2019,2015,penthouse,sophisticated
13507,994.11,12.910519480519481,77.0,2019,1986,terraced_flat,sophisticated
13086,3050.0,18.484848484848484,165.0,2019,2017,maisonette,sophisticated
12051,1520.8,16.0,95.05,2019,2018,apartment,sophisticated
14193,1683.4,19.000000000000004,88.6,2019,2019,apartment,sophisticated
10967,489.0,13.456246560264171,36.34,2019,1910,ground_floor,sophisticated
10827,1403.64,12.000000000000002,116.97,2019,1990,apartment,normal
10247,1780.0,15.98276016880668,111.37,2018,2017,terraced_flat,sophisticated
10625,670.0,15.705578996718238,42.66,2019,1975,apartment,luxury
12629,740.27,8.500057411872774,87.09,2019,1989,apartment,sophisticated
13507,564.83,11.16706207987347,50.58,2019,1954,apartment,normal
13585,860.0,9.555555555555555,90.0,2019,1910,apartment,sophisticated
12109,434.18,7.120039357166284,60.98,2019,1986,apartment,normal
12279,468.09,10.5,44.58,2019,1974,raised_ground_floor,normal
10829,1999.0,19.88658973338639,100.52,2019,1900,roof_storey,sophisticated
14165,570.0,11.4,50.0,2019,1968,roof_storey,sophisticated
10249,1200.0,15.384615384615385,78.0,2018,1903,apartment,normal
10707,2700.0,30.0,90.0,2019,2019,apartment,luxury
10557,804.94,19.363483281212414,41.57,2019,1975,apartment,sophisticated
12309,659.0,8.448717948717949,78.0,2019,1978,apartment,normal
13051,252.81,7.754907975460123,32.6,2019,1985,apartment,normal
14109,2085.9,15.0,139.06,2019,1920,apartment,sophisticated
14089,1700.0,13.6,125.0,2019,2019,maisonette,sophisticated
14199,684.0,9.12,75.0,2019,1902,roof_storey,sophisticated
10717,1160.0,17.970565453137105,64.55,2019,1984,apartment,sophisticated
13055,494.5,11.5,43.0,2019,2019,apartment,normal
13507,1249.0,12.281219272369714,101.7,2018,1905,apartment,sophisticated
13359,549.0,10.98,50.0,2019,1891,apartment,normal
10179,1250.0,14.842080265970079,84.22,2018,1997,apartment,sophisticated
10557,1860.32,18.34997040836457,101.38,2019,2019,apartment,sophisticated
10625,1404.0,18.0,78.0,2019,1904,apartment,sophisticated
10178,1050.0,17.796610169491526,59.0,2018,1964,apartment,normal
10117,1890.0,18.103448275862068,104.4,2019,1886,apartment,sophisticated
14165,1093.42,11.500000000000002,95.08,2019,1910,apartment,normal
10243,1284.36,21.0,61.16,2018,2018,apartment,sophisticated
13357,1200.0,11.320754716981131,106.0,2018,1905,apartment,sophisticated
12049,833.0,15.214611872146119,54.75,2019,1905,apartment,sophisticated
13089,529.0,9.280701754385966,57.0,2019,1997,apartment,normal
12627,418.74,5.897746478873239,71.0,2018,1987,ground_floor,normal
10781,898.0,15.998574737217174,56.13,2019,1956,raised_ground_floor,normal
12527,1589.0,10.00440722785368,158.83,2018,1900,roof_storey,normal
10319,865.8,11.244155844155843,77.0,2019,2018,apartment,sophisticated
13347,975.0,14.942528735632184,65.25,2019,1962,apartment,sophisticated
12053,1733.7,15.075652173913044,115.0,2018,1900,apartment,sophisticated
10119,1775.0,22.01140873015873,80.64,2019,2019,other,luxury
10243,1050.0,16.468005018820577,63.76,2019,1951,roof_storey,sophisticated
10247,1200.0,15.74389923904487,76.22,2019,2019,ground_floor,sophisticated
10969,1339.34,19.30997693194925,69.36,2019,2018,apartment,sophisticated
10115,2240.0,16.0,140.0,2018,1924,raised_ground_floor,luxury
10969,1653.0,15.742857142857142,105.0,2018,2014,apartment,sophisticated
13127,599.0,10.07569386038688,59.45,2019,1929,apartment,normal
10318,490.0,15.3125,32.0,2018,1918,ground_floor,sophisticated
10318,600.0,16.238159675236805,36.95,2019,2019,apartment,sophisticated
10587,697.18,10.999999999999998,63.38,2019,1988,apartment,normal
10319,499.0,8.910714285714286,56.0,2018,1971,apartment,normal
10961,606.0,15.003713790542212,40.39,2018,1888,apartment,normal
12167,680.0,11.333333333333334,60.0,2019,1935,apartment,sophisticated
14057,2691.0,19.5,138.0,2018,2017,roof_storey,luxury
12209,1276.0,12.997860853621269,98.17,2018,2017,ground_floor,sophisticated
10249,658.0,11.265194316041775,58.41,2019,1905,apartment,sophisticated
10785,2260.0,16.74074074074074,135.0,2018,2006,terraced_flat,luxury
14195,1733.93,11.673937924998317,148.53,2018,1986,maisonette,sophisticated
13469,349.0,7.931818181818182,44.0,2018,1969,apartment,normal
12209,1312.91,10.595674279719152,123.91,2019,1968,apartment,normal
13089,499.0,9.596153846153847,52.0,2019,1997,apartment,normal
13158,689.48,10.29997012249776,66.94,2019,1994,apartment,normal
10117,5736.8,20.000000000000004,286.84,2019,2005,roof_storey,normal
10785,1700.0,24.390243902439025,69.7,2019,2018,apartment,sophisticated
13591,910.0,7.7249575551782685,117.8,2019,1995,maisonette,normal
12209,901.0,13.997203666304179,64.37,2019,2003,apartment,normal
12587,1700.0,9.883720930232558,172.0,2018,1903,apartment,sophisticated
12559,539.0,9.625,56.0,2019,1997,apartment,normal
10179,1129.0,18.03514376996805,62.6,2019,1864,raised_ground_floor,sophisticated
10961,1190.0,17.0,70.0,2019,1953,apartment,sophisticated
14167,1200.0,12.903225806451612,93.0,2019,2010,loft,luxury
13469,469.0,7.328125,64.0,2019,1968,apartment,normal
10115,1960.78,17.0,115.34,2018,2018,apartment,luxury
10249,1990.0,12.208588957055214,163.0,2019,1890,penthouse,sophisticated
13353,648.0,9.494505494505495,68.25,2019,1905,apartment,sophisticated
13507,849.0,10.44408906384549,81.29,2019,1925,apartment,normal
13347,465.0,23.846153846153847,19.5,2019,2018,apartment,sophisticated
10245,1064.8,16.0,66.55,2019,1900,apartment,normal
14129,1400.0,10.0,140.0,2018,1936,roof_storey,normal
14050,1295.0,9.8292220113852,131.75,2019,1904,half_basement,sophisticated
13507,730.0,12.920353982300885,56.5,2018,1936,roof_storey,sophisticated
13503,1265.0,14.442287932412375,87.59,2019,1930,apartment,sophisticated
12109,1200.0,18.46153846153846,65.0,2019,2018,apartment,sophisticated
10115,2152.33,17.500040653711682,122.99,2018,2018,roof_storey,luxury
10315,1030.0,14.990539950516666,68.71,2019,2019,ground_floor,sophisticated
13158,950.0,12.337662337662337,77.0,2019,1995,ground_floor,normal
10559,763.0,10.301066558660727,74.07,2019,1898,apartment,sophisticated
12489,660.0,19.41176470588235,34.0,2019,2018,apartment,luxury
13053,930.0,9.535527529990771,97.53,2019,1997,apartment,normal
10405,1889.38,17.0,111.14,2019,1870,apartment,sophisticated
10707,1600.0,14.678899082568808,109.0,2019,2012,terraced_flat,sophisticated
13403,530.0,10.0,53.0,2019,1960,apartment,normal
12309,649.0,9.405797101449275,69.0,2019,1977,apartment,normal
13353,592.23,9.893585031740729,59.86,2019,1987,apartment,normal
14057,1249.0,13.877777777777778,90.0,2019,1908,apartment,sophisticated
10969,2199.64,25.110045662100458,87.6,2019,2018,apartment,sophisticated
10437,2499.0,12.072463768115941,207.0,2018,1917,roof_storey,normal
12055,1498.5,13.5,111.0,2019,1880,apartment,normal
14193,4500.0,19.48051948051948,231.0,2019,1992,maisonette,luxury
12307,830.0,9.431818181818182,88.0,2019,1991,apartment,sophisticated
13347,450.0,23.076923076923077,19.5,2018,2018,apartment,sophisticated
10439,930.0,15.0,62.0,2018,1910,apartment,normal
10245,1838.0,17.504761904761907,105.0,2018,2017,apartment,luxury
13469,549.0,6.949367088607595,79.0,2019,1966,apartment,normal
12057,479.0,9.58,50.0,2019,1974,apartment,normal
10247,1350.0,25.0,54.0,2019,2014,apartment,sophisticated
12489,1214.4,16.500000000000004,73.6,2019,2016,roof_storey,sophisticated
13409,855.5,14.5,59.0,2019,1900,apartment,sophisticated
10245,1588.29,15.500048794769201,102.47,2019,2017,apartment,sophisticated
13593,419.0,6.758064516129032,62.0,2019,1972,apartment,normal
13627,980.0,12.840670859538784,76.32,2019,1997,ground_floor,normal
13055,666.75,10.5,63.5,2019,1997,apartment,normal
12555,572.65,13.0,44.05,2019,1995,apartment,normal
10711,1720.0,20.43240674744595,84.18,2019,2019,apartment,luxury
12526,1188.0,11.0,108.0,2019,2016,ground_floor,sophisticated
13359,646.0,9.393630943725462,68.77,2019,1918,apartment,sophisticated
13465,849.0,10.021246458923512,84.72,2019,1975,roof_storey,normal
10719,830.0,12.481203007518797,66.5,2019,1900,apartment,sophisticated
10245,934.72,16.0,58.42,2018,1900,apartment,normal
10965,720.0,12.0,60.0,2019,1966,apartment,normal
13189,1008.0,14.0,72.0,2018,1890,apartment,normal
10247,1800.0,14.586709886547812,123.4,2019,1900,apartment,sophisticated
12049,699.0,12.482142857142858,56.0,2018,1900,apartment,normal
12623,818.0,10.225,80.0,2019,1935,apartment,sophisticated
12103,880.0,12.650948821161586,69.56,2019,1912,ground_floor,sophisticated
12683,815.0,12.996332323393398,62.71,2019,2019,apartment,sophisticated
14199,2533.96,11.0,230.36,2019,1915,apartment,sophisticated
13403,599.0,10.841628959276019,55.25,2018,1930,apartment,normal
14169,650.0,12.037037037037036,54.0,2019,1930,apartment,normal
14195,1455.0,16.73183072677093,86.96,2019,2015,ground_floor,sophisticated
12205,2090.0,19.0,110.0,2019,2016,apartment,luxury
13055,605.0,10.090060040026684,59.96,2019,1995,apartment,simple
13055,746.11,9.860050218052068,75.67,2019,1998,apartment,normal
10245,1620.0,14.990284075136486,108.07,2019,1900,apartment,normal
10407,1600.0,20.0,80.0,2019,2015,roof_storey,sophisticated
10629,995.0,14.014084507042254,71.0,2018,1962,ground_floor,sophisticated
10115,1774.8,15.250042962708369,116.38,2019,2017,apartment,sophisticated
10437,1624.0,16.007885657959587,101.45,2018,1900,roof_storey,sophisticated
10559,588.0,10.5,56.0,2018,1899,apartment,normal
12349,601.92,9.0,66.88,2019,1995,apartment,normal
12057,579.0,9.491803278688524,61.0,2019,1974,apartment,normal
10785,1499.0,14.310262529832935,104.75,2018,2015,apartment,sophisticated
12623,625.0,8.333333333333334,75.0,2018,1910,raised_ground_floor,normal
14059,2100.0,16.153846153846153,130.0,2019,2019,apartment,sophisticated
14195,2190.0,19.043478260869566,115.0,2019,1999,roof_storey,luxury
10245,1370.0,23.220338983050848,59.0,2019,1918,roof_storey,normal
13465,690.0,8.625,80.0,2019,1968,roof_storey,normal
14193,2329.0,17.0,137.0,2019,1910,apartment,sophisticated
13359,421.63,11.0,38.33,2019,1915,apartment,normal
14193,2600.0,21.091912062951245,123.27,2019,1992,apartment,sophisticated
10117,1750.0,23.715950670822604,73.79,2019,2007,apartment,sophisticated
10585,1490.0,14.944834503510531,99.7,2018,1917,roof_storey,sophisticated
12051,1040.8,15.914373088685013,65.4,2019,2018,apartment,sophisticated
13403,799.0,10.00250375563345,79.88,2019,1965,apartment,normal
13355,560.0,27.317073170731707,20.5,2019,2017,apartment,sophisticated
13357,1050.0,13.190954773869347,79.6,2019,2018,loft,sophisticated
14165,988.0,12.50632911392405,79.0,2019,1980,other,normal
10711,2634.0,16.4625,160.0,2019,2017,roof_storey,sophisticated
13189,603.28,9.3300340241262,64.66,2019,1997,apartment,normal
13125,998.0,9.742288168684109,102.44,2018,1912,raised_ground_floor,sophisticated
13587,660.0,11.838565022421525,55.75,2019,2018,apartment,sophisticated
14129,2162.98,11.163767741935484,193.75,2019,1900,apartment,sophisticated
13353,820.0,10.64935064935065,77.0,2019,1983,apartment,normal
10407,328.0,11.021505376344086,29.76,2019,1901,apartment,normal
10711,1388.0,13.742574257425742,101.0,2019,1996,roof_storey,sophisticated
10249,1475.6,13.999999999999998,105.4,2019,1920,apartment,sophisticated
13353,415.0,8.735003157230057,47.51,2019,1995,raised_ground_floor,normal
10781,1450.0,11.788617886178862,123.0,2018,1905,ground_floor,sophisticated
13086,530.0,12.045454545454545,44.0,2019,1932,apartment,sophisticated
10319,399.0,12.090909090909092,33.0,2018,1971,apartment,normal
12305,1300.0,13.0,100.0,2019,2019,apartment,luxury
10711,1550.0,15.378509772794919,100.79,2018,1918,apartment,sophisticated
13581,699.0,11.365853658536585,61.5,2019,2016,apartment,sophisticated
10629,2641.48,21.475447154471546,123.0,2018,1920,roof_storey,luxury
10179,1450.0,12.288135593220339,118.0,2018,2010,apartment,sophisticated
10315,510.0,13.421052631578947,38.0,2019,2016,apartment,sophisticated
12527,375.0,10.416666666666666,36.0,2019,1995,apartment,normal
10557,2220.43,20.55002313743637,108.05,2019,2019,apartment,sophisticated
14057,3990.0,21.0,190.0,2018,1900,roof_storey,sophisticated
10825,812.0,14.5,56.0,2019,1965,apartment,normal
